"Informant","Northern","SentenceID","read","Version","InformantGroup","UniqueNumb","type","Realization","Reflexive","Adverb","Subcondition","WordOrder","Comment"
"NOR013","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR014","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR015","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR016","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR017","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR018","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR020","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR021","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR022","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR023","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR027","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR037","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR038","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR042","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR044","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR045","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR046","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR047","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR048","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR056","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR205","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR206","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"NOR210","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"D",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T200","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T201","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T202","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T203","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T204","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T205","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T206","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T207","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T208","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T210","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T211","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T213","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T214","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T218","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T222","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T223","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T301","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T302","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T303","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T304","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T305","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T307","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T308","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T309","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T310","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T311","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T312","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2407,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T200","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Ho Marit spurte om ka slags band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T201","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurt om ka slags band spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","NON",NA
"T202","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte kordan band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T203","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Ho Marit spurte ka slags band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T204","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte kossen band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T205","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte ka slags band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T206","no",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte om hva slags band som spilt på festivalen i helja.","NonReflexive","none","EmbSubQ","SOM",NA
"T207","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Ho Marit spurte ka slags band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T208","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte ka slags band spilte på festivalen i helga?","NonReflexive","none","EmbSubQ","NON","direct"
"T210","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte om ka slags band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T211","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Ho Marit spurte om ka slags band som spille på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T213","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte om ka slags band spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","NON",NA
"T214","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Ho Marit spurte om korsn band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T218","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte ka slags band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T222","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte ka slags band so spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T223","yes",NA,"Hva slags band spilte på festivalen i helgen?",1,"A",2408,"Produce","Marit spurte ka slags band spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","NON",NA
"T301","no",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Marit spurte hva slags band som spilte på festival i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T302","no",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Marit spurte om hva slags band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T303","no",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Marit spurte ka band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T304","yes",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Ho Marit spurte kordan band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T305","no",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Marit spurte hva slags band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T307","yes",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Marit spurt om kordan band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T308","yes",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Ho Marit spurte ka for et band som spelt på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T309","yes",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Marit spurte ka slags band som spelle på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T310","yes",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Marit spurte om ka slags band so spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T311","yes",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Marit spurte om korsn band so spelte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T312","yes",NA,"Hva slags band spilte på festivalen i helgen?",2,"B",2408,"Produce","Ho Marit spurte ka slags band som spilte på festivalen i helga.","NonReflexive","none","EmbSubQ","SOM",NA
"T200","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T201","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T202","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T203","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T204","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T205","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T206","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T207","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T208","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T210","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T211","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T213","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T214","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T218","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T222","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T223","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"A",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T301","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T302","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T303","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T304","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T305","no",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
"T307","yes",NA,"Hva slags band spilte på festivalen i helgen?",NA,"B",2408,"Read","Hva slags band spilte på festivalen i helgen?","NonReflexive","none","EmbSubQ",NA,NA
